dep_name,timestamp,cr_timestamp,time_window,container_name,cpu_use,mem_use
workerdb-665c87bb99-pf9rw,2024-12-10T00:41:34Z,2024-12-10T00:41:40Z,12.275s,workerdb,110437197n,28508Ki
workerdb-665c87bb99-wlfp7,2024-12-10T00:41:34Z,2024-12-10T00:41:40Z,12.274s,workerdb,33721n,27404Ki
workerroll-dbdf6dcd4-hzfdp,2024-12-10T00:41:34Z,2024-12-10T00:41:40Z,12.271s,workerroll,64232n,20604Ki
cassdb01-cassandra-0,2024-12-10T00:41:34Z,2024-12-10T00:41:46Z,12.27s,cassandra,249441026n,1982132Ki
cassdb01-cassandra-1,2024-12-10T00:41:34Z,2024-12-10T00:41:46Z,12.271s,cassandra,332995460n,1741400Ki
cassdb01-cassandra-2,2024-12-10T00:41:34Z,2024-12-10T00:41:46Z,12.271s,cassandra,442685746n,1772348Ki
rabbitmq-5b7c5c8594-97cgd,2024-12-10T00:41:34Z,2024-12-10T00:41:46Z,12.271s,rabbitmq,15653760n,161752Ki
rabbitmq-5b7c5c8594-g6m5z,2024-12-10T00:41:34Z,2024-12-10T00:41:46Z,12.271s,rabbitmq,3777402n,159632Ki
rabbitmq-5b7c5c8594-ldjs4,2024-12-10T00:41:34Z,2024-12-10T00:41:46Z,12.27s,rabbitmq,3242045n,154520Ki
rabbitmq-5b7c5c8594-plk7b,2024-12-10T00:41:34Z,2024-12-10T00:41:46Z,12.273s,rabbitmq,117852570n,238896Ki
rabbitmq-5b7c5c8594-vxb5r,2024-12-10T00:41:34Z,2024-12-10T00:41:46Z,12.272s,rabbitmq,2865009n,161696Ki
rest-6db8bbcfc6-b7rll,2024-12-10T00:41:34Z,2024-12-10T00:41:46Z,12.271s,master,45065398n,31004Ki
rest-6db8bbcfc6-c29h4,2024-12-10T00:41:34Z,2024-12-10T00:41:46Z,12.272s,master,44689374n,30916Ki
rest-6db8bbcfc6-c7blv,2024-12-10T00:41:34Z,2024-12-10T00:41:46Z,12.271s,master,43984801n,30920Ki
rest-6db8bbcfc6-hnxr5,2024-12-10T00:41:34Z,2024-12-10T00:41:46Z,12.271s,master,45446573n,29084Ki
rest-6db8bbcfc6-pkcpj,2024-12-10T00:41:34Z,2024-12-10T00:41:46Z,12.272s,master,43329546n,28884Ki
rest-6db8bbcfc6-vr428,2024-12-10T00:41:34Z,2024-12-10T00:41:46Z,12.271s,master,43872096n,30892Ki
workerchar-67cfcffdf5-6mtkn,2024-12-10T00:41:34Z,2024-12-10T00:41:46Z,12.273s,workerchar,44517452n,22120Ki
workerchar-67cfcffdf5-hbsbk,2024-12-10T00:41:34Z,2024-12-10T00:41:46Z,12.271s,workerchar,110333053n,22156Ki
workerchar-67cfcffdf5-zmncl,2024-12-10T00:41:34Z,2024-12-10T00:41:46Z,12.272s,workerchar,106874926n,22112Ki
workerdb-665c87bb99-d25hj,2024-12-10T00:41:34Z,2024-12-10T00:41:46Z,12.275s,workerdb,113530924n,26524Ki
workerdb-665c87bb99-ksfzw,2024-12-10T00:41:34Z,2024-12-10T00:41:46Z,12.274s,workerdb,111363850n,26532Ki
workerdb-665c87bb99-pf9rw,2024-12-10T00:41:34Z,2024-12-10T00:41:46Z,12.275s,workerdb,110437197n,28508Ki
workerdb-665c87bb99-wlfp7,2024-12-10T00:41:34Z,2024-12-10T00:41:46Z,12.274s,workerdb,33721n,27404Ki
workerroll-dbdf6dcd4-hzfdp,2024-12-10T00:41:34Z,2024-12-10T00:41:46Z,12.271s,workerroll,64232n,20604Ki
cassdb01-cassandra-0,2024-12-10T00:41:49Z,2024-12-10T00:41:51Z,14.999s,cassandra,420130628n,1982060Ki
cassdb01-cassandra-1,2024-12-10T00:41:49Z,2024-12-10T00:41:51Z,14.998s,cassandra,265388125n,1741420Ki
cassdb01-cassandra-2,2024-12-10T00:41:49Z,2024-12-10T00:41:51Z,14.998s,cassandra,367119715n,1772336Ki
rabbitmq-5b7c5c8594-97cgd,2024-12-10T00:41:49Z,2024-12-10T00:41:51Z,14.998s,rabbitmq,11992218n,162336Ki
rabbitmq-5b7c5c8594-g6m5z,2024-12-10T00:41:49Z,2024-12-10T00:41:51Z,14.997s,rabbitmq,2658625n,159640Ki
rabbitmq-5b7c5c8594-ldjs4,2024-12-10T00:41:49Z,2024-12-10T00:41:51Z,14.997s,rabbitmq,3106327n,154532Ki
rabbitmq-5b7c5c8594-plk7b,2024-12-10T00:41:49Z,2024-12-10T00:41:51Z,14.994s,rabbitmq,81352034n,237044Ki
rabbitmq-5b7c5c8594-vxb5r,2024-12-10T00:41:49Z,2024-12-10T00:41:51Z,14.997s,rabbitmq,2442361n,161696Ki
rest-6db8bbcfc6-b7rll,2024-12-10T00:41:49Z,2024-12-10T00:41:51Z,14.996s,master,34408668n,30976Ki
rest-6db8bbcfc6-c29h4,2024-12-10T00:41:49Z,2024-12-10T00:41:51Z,14.995s,master,34036672n,30944Ki
rest-6db8bbcfc6-c7blv,2024-12-10T00:41:49Z,2024-12-10T00:41:51Z,14.996s,master,34533708n,30924Ki
rest-6db8bbcfc6-hnxr5,2024-12-10T00:41:49Z,2024-12-10T00:41:51Z,14.999s,master,34062364n,29124Ki
rest-6db8bbcfc6-pkcpj,2024-12-10T00:41:49Z,2024-12-10T00:41:51Z,14.998s,master,32761881n,28908Ki
rest-6db8bbcfc6-vr428,2024-12-10T00:41:49Z,2024-12-10T00:41:51Z,14.998s,master,33919762n,30904Ki
workerchar-67cfcffdf5-6mtkn,2024-12-10T00:41:49Z,2024-12-10T00:41:51Z,14.996s,workerchar,33370605n,22120Ki
workerchar-67cfcffdf5-hbsbk,2024-12-10T00:41:49Z,2024-12-10T00:41:51Z,14.996s,workerchar,84490304n,22156Ki
workerchar-67cfcffdf5-zmncl,2024-12-10T00:41:49Z,2024-12-10T00:41:51Z,14.997s,workerchar,81509535n,22112Ki
workerdb-665c87bb99-d25hj,2024-12-10T00:41:49Z,2024-12-10T00:41:51Z,14.993s,workerdb,86266444n,26540Ki
workerdb-665c87bb99-ksfzw,2024-12-10T00:41:49Z,2024-12-10T00:41:51Z,14.995s,workerdb,83407829n,26532Ki
workerdb-665c87bb99-pf9rw,2024-12-10T00:41:49Z,2024-12-10T00:41:51Z,14.995s,workerdb,83025801n,28508Ki
workerdb-665c87bb99-wlfp7,2024-12-10T00:41:49Z,2024-12-10T00:41:51Z,14.995s,workerdb,74031n,27404Ki
workerroll-dbdf6dcd4-hzfdp,2024-12-10T00:41:49Z,2024-12-10T00:41:51Z,14.998s,workerroll,0,20604Ki
cassdb01-cassandra-0,2024-12-10T00:41:49Z,2024-12-10T00:41:53Z,14.999s,cassandra,420130628n,1982060Ki
cassdb01-cassandra-1,2024-12-10T00:41:49Z,2024-12-10T00:41:53Z,14.998s,cassandra,265388125n,1741420Ki
cassdb01-cassandra-2,2024-12-10T00:41:49Z,2024-12-10T00:41:53Z,14.998s,cassandra,367119715n,1772336Ki
rabbitmq-5b7c5c8594-97cgd,2024-12-10T00:41:49Z,2024-12-10T00:41:53Z,14.998s,rabbitmq,11992218n,162336Ki
rabbitmq-5b7c5c8594-g6m5z,2024-12-10T00:41:49Z,2024-12-10T00:41:53Z,14.997s,rabbitmq,2658625n,159640Ki
rabbitmq-5b7c5c8594-ldjs4,2024-12-10T00:41:49Z,2024-12-10T00:41:53Z,14.997s,rabbitmq,3106327n,154532Ki
rabbitmq-5b7c5c8594-plk7b,2024-12-10T00:41:49Z,2024-12-10T00:41:53Z,14.994s,rabbitmq,81352034n,237044Ki
rabbitmq-5b7c5c8594-vxb5r,2024-12-10T00:41:49Z,2024-12-10T00:41:53Z,14.997s,rabbitmq,2442361n,161696Ki
rest-6db8bbcfc6-b7rll,2024-12-10T00:41:49Z,2024-12-10T00:41:53Z,14.996s,master,34408668n,30976Ki
rest-6db8bbcfc6-c29h4,2024-12-10T00:41:49Z,2024-12-10T00:41:53Z,14.995s,master,34036672n,30944Ki
rest-6db8bbcfc6-c7blv,2024-12-10T00:41:49Z,2024-12-10T00:41:53Z,14.996s,master,34533708n,30924Ki
rest-6db8bbcfc6-hnxr5,2024-12-10T00:41:49Z,2024-12-10T00:41:53Z,14.999s,master,34062364n,29124Ki
rest-6db8bbcfc6-pkcpj,2024-12-10T00:41:49Z,2024-12-10T00:41:53Z,14.998s,master,32761881n,28908Ki
rest-6db8bbcfc6-vr428,2024-12-10T00:41:49Z,2024-12-10T00:41:53Z,14.998s,master,33919762n,30904Ki
workerchar-67cfcffdf5-6mtkn,2024-12-10T00:41:49Z,2024-12-10T00:41:53Z,14.996s,workerchar,33370605n,22120Ki
workerchar-67cfcffdf5-hbsbk,2024-12-10T00:41:49Z,2024-12-10T00:41:53Z,14.996s,workerchar,84490304n,22156Ki
workerchar-67cfcffdf5-zmncl,2024-12-10T00:41:49Z,2024-12-10T00:41:53Z,14.997s,workerchar,81509535n,22112Ki
workerdb-665c87bb99-d25hj,2024-12-10T00:41:49Z,2024-12-10T00:41:53Z,14.993s,workerdb,86266444n,26540Ki
workerdb-665c87bb99-ksfzw,2024-12-10T00:41:49Z,2024-12-10T00:41:53Z,14.995s,workerdb,83407829n,26532Ki
workerdb-665c87bb99-pf9rw,2024-12-10T00:41:49Z,2024-12-10T00:41:53Z,14.995s,workerdb,83025801n,28508Ki
workerdb-665c87bb99-wlfp7,2024-12-10T00:41:49Z,2024-12-10T00:41:53Z,14.995s,workerdb,74031n,27404Ki
workerroll-dbdf6dcd4-hzfdp,2024-12-10T00:41:49Z,2024-12-10T00:41:53Z,14.998s,workerroll,0,20604Ki
cassdb01-cassandra-0,2024-12-10T00:41:49Z,2024-12-10T00:41:58Z,14.999s,cassandra,420130628n,1982060Ki
cassdb01-cassandra-1,2024-12-10T00:41:49Z,2024-12-10T00:41:58Z,14.998s,cassandra,265388125n,1741420Ki
cassdb01-cassandra-2,2024-12-10T00:41:49Z,2024-12-10T00:41:58Z,14.998s,cassandra,367119715n,1772336Ki
rabbitmq-5b7c5c8594-97cgd,2024-12-10T00:41:49Z,2024-12-10T00:41:58Z,14.998s,rabbitmq,11992218n,162336Ki
rabbitmq-5b7c5c8594-g6m5z,2024-12-10T00:41:49Z,2024-12-10T00:41:58Z,14.997s,rabbitmq,2658625n,159640Ki
rabbitmq-5b7c5c8594-ldjs4,2024-12-10T00:41:49Z,2024-12-10T00:41:58Z,14.997s,rabbitmq,3106327n,154532Ki
rabbitmq-5b7c5c8594-plk7b,2024-12-10T00:41:49Z,2024-12-10T00:41:58Z,14.994s,rabbitmq,81352034n,237044Ki
rabbitmq-5b7c5c8594-vxb5r,2024-12-10T00:41:49Z,2024-12-10T00:41:58Z,14.997s,rabbitmq,2442361n,161696Ki
rest-6db8bbcfc6-b7rll,2024-12-10T00:41:49Z,2024-12-10T00:41:58Z,14.996s,master,34408668n,30976Ki
rest-6db8bbcfc6-c29h4,2024-12-10T00:41:49Z,2024-12-10T00:41:58Z,14.995s,master,34036672n,30944Ki
rest-6db8bbcfc6-c7blv,2024-12-10T00:41:49Z,2024-12-10T00:41:58Z,14.996s,master,34533708n,30924Ki
rest-6db8bbcfc6-hnxr5,2024-12-10T00:41:49Z,2024-12-10T00:41:58Z,14.999s,master,34062364n,29124Ki
rest-6db8bbcfc6-pkcpj,2024-12-10T00:41:49Z,2024-12-10T00:41:58Z,14.998s,master,32761881n,28908Ki
rest-6db8bbcfc6-vr428,2024-12-10T00:41:49Z,2024-12-10T00:41:58Z,14.998s,master,33919762n,30904Ki
workerchar-67cfcffdf5-6mtkn,2024-12-10T00:41:49Z,2024-12-10T00:41:58Z,14.996s,workerchar,33370605n,22120Ki
workerchar-67cfcffdf5-hbsbk,2024-12-10T00:41:49Z,2024-12-10T00:41:58Z,14.996s,workerchar,84490304n,22156Ki
workerchar-67cfcffdf5-zmncl,2024-12-10T00:41:49Z,2024-12-10T00:41:58Z,14.997s,workerchar,81509535n,22112Ki
workerdb-665c87bb99-d25hj,2024-12-10T00:41:49Z,2024-12-10T00:41:58Z,14.993s,workerdb,86266444n,26540Ki
workerdb-665c87bb99-ksfzw,2024-12-10T00:41:49Z,2024-12-10T00:41:58Z,14.995s,workerdb,83407829n,26532Ki
workerdb-665c87bb99-pf9rw,2024-12-10T00:41:49Z,2024-12-10T00:41:58Z,14.995s,workerdb,83025801n,28508Ki
workerdb-665c87bb99-wlfp7,2024-12-10T00:41:49Z,2024-12-10T00:41:58Z,14.995s,workerdb,74031n,27404Ki
workerroll-dbdf6dcd4-hzfdp,2024-12-10T00:41:49Z,2024-12-10T00:41:58Z,14.998s,workerroll,0,20604Ki
cassdb01-cassandra-0,2024-12-10T00:42:02Z,2024-12-10T00:42:03Z,12.284s,cassandra,261158287n,1982040Ki
cassdb01-cassandra-1,2024-12-10T00:42:02Z,2024-12-10T00:42:03Z,12.284s,cassandra,341766387n,1741212Ki
cassdb01-cassandra-2,2024-12-10T00:42:02Z,2024-12-10T00:42:03Z,12.282s,cassandra,457536077n,1772392Ki
rabbitmq-5b7c5c8594-97cgd,2024-12-10T00:42:02Z,2024-12-10T00:42:03Z,12.281s,rabbitmq,15604234n,162412Ki
rabbitmq-5b7c5c8594-g6m5z,2024-12-10T00:42:02Z,2024-12-10T00:42:03Z,12.286s,rabbitmq,3520796n,159648Ki
rabbitmq-5b7c5c8594-ldjs4,2024-12-10T00:42:02Z,2024-12-10T00:42:03Z,12.286s,rabbitmq,3327331n,154664Ki
rabbitmq-5b7c5c8594-plk7b,2024-12-10T00:42:02Z,2024-12-10T00:42:03Z,12.282s,rabbitmq,121092615n,243112Ki
rabbitmq-5b7c5c8594-vxb5r,2024-12-10T00:42:02Z,2024-12-10T00:42:03Z,12.281s,rabbitmq,3128711n,161740Ki
rest-6db8bbcfc6-b7rll,2024-12-10T00:42:02Z,2024-12-10T00:42:03Z,12.285s,master,45512617n,30980Ki
rest-6db8bbcfc6-c29h4,2024-12-10T00:42:02Z,2024-12-10T00:42:03Z,12.283s,master,44508621n,30952Ki
rest-6db8bbcfc6-c7blv,2024-12-10T00:42:02Z,2024-12-10T00:42:03Z,12.285s,master,44863378n,30664Ki
rest-6db8bbcfc6-hnxr5,2024-12-10T00:42:02Z,2024-12-10T00:42:03Z,12.282s,master,47216894n,29116Ki
rest-6db8bbcfc6-pkcpj,2024-12-10T00:42:02Z,2024-12-10T00:42:03Z,12.283s,master,43733566n,28904Ki
rest-6db8bbcfc6-vr428,2024-12-10T00:42:02Z,2024-12-10T00:42:03Z,12.281s,master,44380457n,30840Ki
workerchar-67cfcffdf5-6mtkn,2024-12-10T00:42:02Z,2024-12-10T00:42:03Z,12.281s,workerchar,43838009n,22120Ki
workerchar-67cfcffdf5-hbsbk,2024-12-10T00:42:02Z,2024-12-10T00:42:03Z,12.283s,workerchar,111457551n,22156Ki
workerchar-67cfcffdf5-zmncl,2024-12-10T00:42:02Z,2024-12-10T00:42:03Z,12.281s,workerchar,108973064n,22112Ki
workerdb-665c87bb99-d25hj,2024-12-10T00:42:02Z,2024-12-10T00:42:03Z,12.284s,workerdb,114410379n,26556Ki
workerdb-665c87bb99-ksfzw,2024-12-10T00:42:02Z,2024-12-10T00:42:03Z,12.282s,workerdb,110280695n,26532Ki
workerdb-665c87bb99-pf9rw,2024-12-10T00:42:02Z,2024-12-10T00:42:03Z,12.282s,workerdb,109570070n,28508Ki
workerdb-665c87bb99-wlfp7,2024-12-10T00:42:02Z,2024-12-10T00:42:03Z,12.281s,workerdb,37448n,27404Ki
workerroll-dbdf6dcd4-hzfdp,2024-12-10T00:42:02Z,2024-12-10T00:42:03Z,12.283s,workerroll,77318n,20604Ki
cassdb01-cassandra-0,2024-12-10T00:42:02Z,2024-12-10T00:42:08Z,12.284s,cassandra,261158287n,1982040Ki
cassdb01-cassandra-1,2024-12-10T00:42:02Z,2024-12-10T00:42:08Z,12.284s,cassandra,341766387n,1741212Ki
cassdb01-cassandra-2,2024-12-10T00:42:02Z,2024-12-10T00:42:08Z,12.282s,cassandra,457536077n,1772392Ki
rabbitmq-5b7c5c8594-97cgd,2024-12-10T00:42:02Z,2024-12-10T00:42:08Z,12.281s,rabbitmq,15604234n,162412Ki
rabbitmq-5b7c5c8594-g6m5z,2024-12-10T00:42:02Z,2024-12-10T00:42:08Z,12.286s,rabbitmq,3520796n,159648Ki
rabbitmq-5b7c5c8594-ldjs4,2024-12-10T00:42:02Z,2024-12-10T00:42:08Z,12.286s,rabbitmq,3327331n,154664Ki
rabbitmq-5b7c5c8594-plk7b,2024-12-10T00:42:02Z,2024-12-10T00:42:08Z,12.282s,rabbitmq,121092615n,243112Ki
rabbitmq-5b7c5c8594-vxb5r,2024-12-10T00:42:02Z,2024-12-10T00:42:08Z,12.281s,rabbitmq,3128711n,161740Ki
rest-6db8bbcfc6-b7rll,2024-12-10T00:42:02Z,2024-12-10T00:42:08Z,12.285s,master,45512617n,30980Ki
rest-6db8bbcfc6-c29h4,2024-12-10T00:42:02Z,2024-12-10T00:42:08Z,12.283s,master,44508621n,30952Ki
rest-6db8bbcfc6-c7blv,2024-12-10T00:42:02Z,2024-12-10T00:42:08Z,12.285s,master,44863378n,30664Ki
rest-6db8bbcfc6-hnxr5,2024-12-10T00:42:02Z,2024-12-10T00:42:08Z,12.282s,master,47216894n,29116Ki
rest-6db8bbcfc6-pkcpj,2024-12-10T00:42:02Z,2024-12-10T00:42:08Z,12.283s,master,43733566n,28904Ki
rest-6db8bbcfc6-vr428,2024-12-10T00:42:02Z,2024-12-10T00:42:08Z,12.281s,master,44380457n,30840Ki
workerchar-67cfcffdf5-6mtkn,2024-12-10T00:42:02Z,2024-12-10T00:42:08Z,12.281s,workerchar,43838009n,22120Ki
workerchar-67cfcffdf5-hbsbk,2024-12-10T00:42:02Z,2024-12-10T00:42:08Z,12.283s,workerchar,111457551n,22156Ki
workerchar-67cfcffdf5-zmncl,2024-12-10T00:42:02Z,2024-12-10T00:42:08Z,12.281s,workerchar,108973064n,22112Ki
workerdb-665c87bb99-d25hj,2024-12-10T00:42:02Z,2024-12-10T00:42:08Z,12.284s,workerdb,114410379n,26556Ki
workerdb-665c87bb99-ksfzw,2024-12-10T00:42:02Z,2024-12-10T00:42:08Z,12.282s,workerdb,110280695n,26532Ki
workerdb-665c87bb99-pf9rw,2024-12-10T00:42:02Z,2024-12-10T00:42:08Z,12.282s,workerdb,109570070n,28508Ki
workerdb-665c87bb99-wlfp7,2024-12-10T00:42:02Z,2024-12-10T00:42:08Z,12.281s,workerdb,37448n,27404Ki
workerroll-dbdf6dcd4-hzfdp,2024-12-10T00:42:02Z,2024-12-10T00:42:08Z,12.283s,workerroll,77318n,20604Ki
cassdb01-cassandra-0,2024-12-10T00:42:02Z,2024-12-10T00:42:14Z,12.284s,cassandra,261158287n,1982040Ki
cassdb01-cassandra-1,2024-12-10T00:42:02Z,2024-12-10T00:42:14Z,12.284s,cassandra,341766387n,1741212Ki
cassdb01-cassandra-2,2024-12-10T00:42:02Z,2024-12-10T00:42:14Z,12.282s,cassandra,457536077n,1772392Ki
rabbitmq-5b7c5c8594-97cgd,2024-12-10T00:42:02Z,2024-12-10T00:42:14Z,12.281s,rabbitmq,15604234n,162412Ki
rabbitmq-5b7c5c8594-g6m5z,2024-12-10T00:42:02Z,2024-12-10T00:42:14Z,12.286s,rabbitmq,3520796n,159648Ki
rabbitmq-5b7c5c8594-ldjs4,2024-12-10T00:42:02Z,2024-12-10T00:42:14Z,12.286s,rabbitmq,3327331n,154664Ki
rabbitmq-5b7c5c8594-plk7b,2024-12-10T00:42:02Z,2024-12-10T00:42:14Z,12.282s,rabbitmq,121092615n,243112Ki
rabbitmq-5b7c5c8594-vxb5r,2024-12-10T00:42:02Z,2024-12-10T00:42:14Z,12.281s,rabbitmq,3128711n,161740Ki
rest-6db8bbcfc6-b7rll,2024-12-10T00:42:02Z,2024-12-10T00:42:14Z,12.285s,master,45512617n,30980Ki
rest-6db8bbcfc6-c29h4,2024-12-10T00:42:02Z,2024-12-10T00:42:14Z,12.283s,master,44508621n,30952Ki
rest-6db8bbcfc6-c7blv,2024-12-10T00:42:02Z,2024-12-10T00:42:14Z,12.285s,master,44863378n,30664Ki
rest-6db8bbcfc6-hnxr5,2024-12-10T00:42:02Z,2024-12-10T00:42:14Z,12.282s,master,47216894n,29116Ki
rest-6db8bbcfc6-pkcpj,2024-12-10T00:42:02Z,2024-12-10T00:42:14Z,12.283s,master,43733566n,28904Ki
rest-6db8bbcfc6-vr428,2024-12-10T00:42:02Z,2024-12-10T00:42:14Z,12.281s,master,44380457n,30840Ki
workerchar-67cfcffdf5-6mtkn,2024-12-10T00:42:02Z,2024-12-10T00:42:14Z,12.281s,workerchar,43838009n,22120Ki
workerchar-67cfcffdf5-hbsbk,2024-12-10T00:42:02Z,2024-12-10T00:42:14Z,12.283s,workerchar,111457551n,22156Ki
workerchar-67cfcffdf5-zmncl,2024-12-10T00:42:02Z,2024-12-10T00:42:14Z,12.281s,workerchar,108973064n,22112Ki
workerdb-665c87bb99-d25hj,2024-12-10T00:42:02Z,2024-12-10T00:42:14Z,12.284s,workerdb,114410379n,26556Ki
workerdb-665c87bb99-ksfzw,2024-12-10T00:42:02Z,2024-12-10T00:42:14Z,12.282s,workerdb,110280695n,26532Ki
workerdb-665c87bb99-pf9rw,2024-12-10T00:42:02Z,2024-12-10T00:42:14Z,12.282s,workerdb,109570070n,28508Ki
workerdb-665c87bb99-wlfp7,2024-12-10T00:42:02Z,2024-12-10T00:42:14Z,12.281s,workerdb,37448n,27404Ki
workerroll-dbdf6dcd4-hzfdp,2024-12-10T00:42:02Z,2024-12-10T00:42:14Z,12.283s,workerroll,77318n,20604Ki
cassdb01-cassandra-0,2024-12-10T00:42:17Z,2024-12-10T00:42:19Z,14.996s,cassandra,424206828n,1981852Ki
cassdb01-cassandra-1,2024-12-10T00:42:17Z,2024-12-10T00:42:19Z,14.998s,cassandra,270749439n,1741244Ki
cassdb01-cassandra-2,2024-12-10T00:42:17Z,2024-12-10T00:42:19Z,14.997s,cassandra,366581649n,1772384Ki
rabbitmq-5b7c5c8594-5znq2,2024-12-10T00:42:17Z,2024-12-10T00:42:19Z,14.995s,rabbitmq,358137839n,191552Ki
rabbitmq-5b7c5c8594-97cgd,2024-12-10T00:42:17Z,2024-12-10T00:42:19Z,15s,rabbitmq,12218820n,163480Ki
rabbitmq-5b7c5c8594-g6m5z,2024-12-10T00:42:17Z,2024-12-10T00:42:19Z,14.997s,rabbitmq,2736153n,159664Ki
rabbitmq-5b7c5c8594-ldjs4,2024-12-10T00:42:17Z,2024-12-10T00:42:19Z,14.995s,rabbitmq,3038359n,154648Ki
rabbitmq-5b7c5c8594-plk7b,2024-12-10T00:42:17Z,2024-12-10T00:42:19Z,14.998s,rabbitmq,91003613n,244312Ki
rabbitmq-5b7c5c8594-vxb5r,2024-12-10T00:42:17Z,2024-12-10T00:42:19Z,14.999s,rabbitmq,2851890n,161764Ki
rest-6db8bbcfc6-b7rll,2024-12-10T00:42:17Z,2024-12-10T00:42:19Z,14.997s,master,33899366n,30988Ki
rest-6db8bbcfc6-c29h4,2024-12-10T00:42:17Z,2024-12-10T00:42:19Z,15s,master,33693373n,30980Ki
rest-6db8bbcfc6-c7blv,2024-12-10T00:42:17Z,2024-12-10T00:42:19Z,14.999s,master,33864697n,30752Ki
rest-6db8bbcfc6-hnxr5,2024-12-10T00:42:17Z,2024-12-10T00:42:19Z,15s,master,34961013n,29120Ki
rest-6db8bbcfc6-pkcpj,2024-12-10T00:42:17Z,2024-12-10T00:42:19Z,14.997s,master,33263459n,28924Ki
rest-6db8bbcfc6-vr428,2024-12-10T00:42:17Z,2024-12-10T00:42:19Z,15.001s,master,34092707n,30880Ki
workerchar-67cfcffdf5-6mtkn,2024-12-10T00:42:17Z,2024-12-10T00:42:19Z,15s,workerchar,33160653n,22120Ki
workerchar-67cfcffdf5-hbsbk,2024-12-10T00:42:17Z,2024-12-10T00:42:19Z,14.999s,workerchar,83984432n,22156Ki
workerchar-67cfcffdf5-zmncl,2024-12-10T00:42:17Z,2024-12-10T00:42:19Z,15.001s,workerchar,80736890n,22120Ki
workerdb-665c87bb99-d25hj,2024-12-10T00:42:17Z,2024-12-10T00:42:19Z,15s,workerdb,83263966n,26556Ki
workerdb-665c87bb99-ksfzw,2024-12-10T00:42:17Z,2024-12-10T00:42:19Z,14.999s,workerdb,81460930n,26548Ki
workerdb-665c87bb99-pf9rw,2024-12-10T00:42:17Z,2024-12-10T00:42:19Z,15s,workerdb,81182320n,28508Ki
workerdb-665c87bb99-wlfp7,2024-12-10T00:42:17Z,2024-12-10T00:42:19Z,15.001s,workerdb,60155n,27404Ki
workerroll-dbdf6dcd4-hzfdp,2024-12-10T00:42:17Z,2024-12-10T00:42:19Z,14.998s,workerroll,0,20604Ki
cassdb01-cassandra-0,2024-12-10T00:42:17Z,2024-12-10T00:42:21Z,14.996s,cassandra,424206828n,1981852Ki
cassdb01-cassandra-1,2024-12-10T00:42:17Z,2024-12-10T00:42:21Z,14.998s,cassandra,270749439n,1741244Ki
cassdb01-cassandra-2,2024-12-10T00:42:17Z,2024-12-10T00:42:21Z,14.997s,cassandra,366581649n,1772384Ki
rabbitmq-5b7c5c8594-5znq2,2024-12-10T00:42:17Z,2024-12-10T00:42:21Z,14.995s,rabbitmq,358137839n,191552Ki
rabbitmq-5b7c5c8594-97cgd,2024-12-10T00:42:17Z,2024-12-10T00:42:21Z,15s,rabbitmq,12218820n,163480Ki
rabbitmq-5b7c5c8594-g6m5z,2024-12-10T00:42:17Z,2024-12-10T00:42:21Z,14.997s,rabbitmq,2736153n,159664Ki
rabbitmq-5b7c5c8594-ldjs4,2024-12-10T00:42:17Z,2024-12-10T00:42:21Z,14.995s,rabbitmq,3038359n,154648Ki
rabbitmq-5b7c5c8594-plk7b,2024-12-10T00:42:17Z,2024-12-10T00:42:21Z,14.998s,rabbitmq,91003613n,244312Ki
rabbitmq-5b7c5c8594-vxb5r,2024-12-10T00:42:17Z,2024-12-10T00:42:21Z,14.999s,rabbitmq,2851890n,161764Ki
rest-6db8bbcfc6-b7rll,2024-12-10T00:42:17Z,2024-12-10T00:42:21Z,14.997s,master,33899366n,30988Ki
rest-6db8bbcfc6-c29h4,2024-12-10T00:42:17Z,2024-12-10T00:42:21Z,15s,master,33693373n,30980Ki
rest-6db8bbcfc6-c7blv,2024-12-10T00:42:17Z,2024-12-10T00:42:21Z,14.999s,master,33864697n,30752Ki
rest-6db8bbcfc6-hnxr5,2024-12-10T00:42:17Z,2024-12-10T00:42:21Z,15s,master,34961013n,29120Ki
rest-6db8bbcfc6-pkcpj,2024-12-10T00:42:17Z,2024-12-10T00:42:21Z,14.997s,master,33263459n,28924Ki
rest-6db8bbcfc6-vr428,2024-12-10T00:42:17Z,2024-12-10T00:42:21Z,15.001s,master,34092707n,30880Ki
workerchar-67cfcffdf5-6mtkn,2024-12-10T00:42:17Z,2024-12-10T00:42:21Z,15s,workerchar,33160653n,22120Ki
workerchar-67cfcffdf5-hbsbk,2024-12-10T00:42:17Z,2024-12-10T00:42:21Z,14.999s,workerchar,83984432n,22156Ki
workerchar-67cfcffdf5-zmncl,2024-12-10T00:42:17Z,2024-12-10T00:42:21Z,15.001s,workerchar,80736890n,22120Ki
workerdb-665c87bb99-d25hj,2024-12-10T00:42:17Z,2024-12-10T00:42:21Z,15s,workerdb,83263966n,26556Ki
workerdb-665c87bb99-ksfzw,2024-12-10T00:42:17Z,2024-12-10T00:42:21Z,14.999s,workerdb,81460930n,26548Ki
workerdb-665c87bb99-pf9rw,2024-12-10T00:42:17Z,2024-12-10T00:42:21Z,15s,workerdb,81182320n,28508Ki
workerdb-665c87bb99-wlfp7,2024-12-10T00:42:17Z,2024-12-10T00:42:21Z,15.001s,workerdb,60155n,27404Ki
